province,year,month,form,count,capital_subscribed
València / Valencia,2011,5,SL,460,35780886
Valladolid,2011,5,SL,75,3164923
Bizkaia,2011,5,SL,172,22494137
Zamora,2011,5,SL,18,70398
Zaragoza,2011,5,SL,137,4086152
Ceuta,2011,5,SL,5,24076
Melilla,2011,5,SL,11,151412
Araba / Álava,2011,5,Otras,1,3010
Albacete,2011,5,Otras,0,0
Alacant / Alicante,2011,5,Otras,2,8600
Almería,2011,5,Otras,0,0
Ávila,2011,5,Otras,0,0
Badajoz,2011,5,Otras,0,0
Illes Balears,2011,5,Otras,0,0
Barcelona,2011,5,Otras,4,3006
Burgos,2011,5,Otras,0,0
Cáceres,2011,5,Otras,0,0
Cádiz,2011,5,Otras,0,0
Castelló / Castellón,2011,5,Otras,1,3010
Ciudad Real,2011,5,Otras,0,0
Córdoba,2011,5,Otras,1,0
"Coruña, A",2011,5,Otras,0,0
Cuenca,2011,5,Otras,0,0
Girona,2011,5,Otras,3,4920
Granada,2011,5,Otras,5,3103
Guadalajara,2011,5,Otras,1,0
Gipuzkoa,2011,5,Otras,0,0
Huelva,2011,5,Otras,0,0
Huesca,2011,5,Otras,1,6000
Jaén,2011,5,Otras,0,0
León,2011,5,Otras,0,0
Lleida,2011,5,Otras,0,0
"Rioja, La",2011,5,Otras,1,4000
Lugo,2011,5,Otras,0,0
Madrid,2011,5,Otras,9,3007705
Málaga,2011,5,Otras,1,8080
Murcia,2011,5,Otras,0,0
Navarra,2011,5,Otras,0,0
Ourense,2011,5,Otras,0,0
Asturias,2011,5,Otras,1,0
Palencia,2011,5,Otras,1,3200
"Palmas, Las",2011,5,Otras,1,12600
Pontevedra,2011,5,Otras,0,0
Salamanca,2011,5,Otras,1,3100
Santa Cruz de Tenerife,2011,5,Otras,0,0
Cantabria,2011,5,Otras,1,3000
Segovia,2011,5,Otras,0,0
Sevilla,2011,5,Otras,3,6000
Soria,2011,5,Otras,0,0
Tarragona,2011,5,Otras,0,0
Teruel,2011,5,Otras,0,0
Toledo,2011,5,Otras,0,0
València / Valencia,2011,5,Otras,0,0
Valladolid,2011,5,Otras,0,0
Bizkaia,2011,5,Otras,0,0
Zamora,2011,5,Otras,0,0
Zaragoza,2011,5,Otras,5,675006
Ceuta,2011,5,Otras,0,0
Melilla,2011,5,Otras,0,0
Araba / Álava,2011,6,SA,1,60000
Albacete,2011,6,SA,0,0
Alacant / Alicante,2011,6,SA,1,100000
Almería,2011,6,SA,0,0
Ávila,2011,6,SA,0,0
Badajoz,2011,6,SA,0,0
Illes Balears,2011,6,SA,0,0
Barcelona,2011,6,SA,6,18440300
Burgos,2011,6,SA,1,100000
Cáceres,2011,6,SA,0,0
Cádiz,2011,6,SA,1,60000
Castelló / Castellón,2011,6,SA,1,100000
Ciudad Real,2011,6,SA,0,0
Córdoba,2011,6,SA,0,0
"Coruña, A",2011,6,SA,0,0
Cuenca,2011,6,SA,0,0
Girona,2011,6,SA,0,0
Granada,2011,6,SA,0,0
Guadalajara,2011,6,SA,0,0
Gipuzkoa,2011,6,SA,1,90150
Huelva,2011,6,SA,0,0
Huesca,2011,6,SA,0,0
Jaén,2011,6,SA,0,0
León,2011,6,SA,0,0
Lleida,2011,6,SA,1,60000
"Rioja, La",2011,6,SA,0,0
Lugo,2011,6,SA,0,0
Madrid,2011,6,SA,24,14576900
Málaga,2011,6,SA,0,0
Murcia,2011,6,SA,3,180000
Navarra,2011,6,SA,1,60000
Ourense,2011,6,SA,1,51400000
Asturias,2011,6,SA,2,222000
Palencia,2011,6,SA,0,0
"Palmas, Las",2011,6,SA,0,0
Pontevedra,2011,6,SA,2,360000
Salamanca,2011,6,SA,0,0
Santa Cruz de Tenerife,2011,6,SA,1,60000
Cantabria,2011,6,SA,0,0
Segovia,2011,6,SA,0,0
Sevilla,2011,6,SA,3,226500
Soria,2011,6,SA,0,0
Tarragona,2011,6,SA,1,100000
Teruel,2011,6,SA,0,0
Toledo,2011,6,SA,1,60300
València / Valencia,2011,6,SA,5,9289769
Valladolid,2011,6,SA,1,62000
Bizkaia,2011,6,SA,2,18110300
Zamora,2011,6,SA,0,0
Zaragoza,2011,6,SA,2,520000
Ceuta,2011,6,SA,0,0
Melilla,2011,6,SA,0,0
Araba / Álava,2011,6,SL,49,3453432
Albacete,2011,6,SL,47,263284
Alacant / Alicante,2011,6,SL,330,7502724
Almería,2011,6,SL,100,14063932
Ávila,2011,6,SL,15,208214
Badajoz,2011,6,SL,43,1356570
Illes Balears,2011,6,SL,197,3857061
Barcelona,2011,6,SL,1003,16563465
Burgos,2011,6,SL,32,962117
Cáceres,2011,6,SL,36,1989486
Cádiz,2011,6,SL,116,5877030
Castelló / Castellón,2011,6,SL,86,2968939
Ciudad Real,2011,6,SL,59,1341000
Córdoba,2011,6,SL,89,3821160
"Coruña, A",2011,6,SL,150,7518353
Cuenca,2011,6,SL,24,395783
Girona,2011,6,SL,117,4622031
Granada,2011,6,SL,127,1968767
Guadalajara,2011,6,SL,31,2549257
Gipuzkoa,2011,6,SL,72,2926662
Huelva,2011,6,SL,68,1634121
Huesca,2011,6,SL,20,184028
Jaén,2011,6,SL,56,1213630
León,2011,6,SL,38,8770546
Lleida,2011,6,SL,58,2273850
"Rioja, La",2011,6,SL,34,29463723
Lugo,2011,6,SL,46,770746
Madrid,2011,6,SL,1637,144582761
Málaga,2011,6,SL,423,12644397
Murcia,2011,6,SL,271,4268640
Navarra,2011,6,SL,91,2956722
Ourense,2011,6,SL,44,1135135
Asturias,2011,6,SL,109,1831951
Palencia,2011,6,SL,14,169616
"Palmas, Las",2011,6,SL,124,13095425
Pontevedra,2011,6,SL,154,12964664
Salamanca,2011,6,SL,38,244198
Santa Cruz de Tenerife,2011,6,SL,140,2362492
Cantabria,2011,6,SL,58,1221536
Segovia,2011,6,SL,14,800245
Sevilla,2011,6,SL,371,15518655
Soria,2011,6,SL,8,36062
Tarragona,2011,6,SL,88,1801905
Teruel,2011,6,SL,16,136432
Toledo,2011,6,SL,86,971715
València / Valencia,2011,6,SL,486,125395558
Valladolid,2011,6,SL,77,2892262
Bizkaia,2011,6,SL,154,4381393
Zamora,2011,6,SL,23,461385
Zaragoza,2011,6,SL,129,8020572
Ceuta,2011,6,SL,3,109010
Melilla,2011,6,SL,5,15906
Araba / Álava,2011,6,Otras,0,0
Albacete,2011,6,Otras,0,0
Alacant / Alicante,2011,6,Otras,0,0
Almería,2011,6,Otras,1,4000
Ávila,2011,6,Otras,0,0
Badajoz,2011,6,Otras,0,0
Illes Balears,2011,6,Otras,0,0
Barcelona,2011,6,Otras,4,36000
Burgos,2011,6,Otras,0,0
Cáceres,2011,6,Otras,0,0
Cádiz,2011,6,Otras,1,3005
Castelló / Castellón,2011,6,Otras,0,0
Ciudad Real,2011,6,Otras,0,0
Córdoba,2011,6,Otras,1,6000
"Coruña, A",2011,6,Otras,2,6000
Cuenca,2011,6,Otras,0,0
Girona,2011,6,Otras,0,0
Granada,2011,6,Otras,0,0
Guadalajara,2011,6,Otras,0,0
Gipuzkoa,2011,6,Otras,0,0
Huelva,2011,6,Otras,0,0
Huesca,2011,6,Otras,1,16000
Jaén,2011,6,Otras,0,0
León,2011,6,Otras,0,0
Lleida,2011,6,Otras,0,0
"Rioja, La",2011,6,Otras,2,6010
Lugo,2011,6,Otras,1,10000
Madrid,2011,6,Otras,9,121200
Málaga,2011,6,Otras,1,300
Murcia,2011,6,Otras,1,3032
Navarra,2011,6,Otras,0,0
Ourense,2011,6,Otras,0,0
Asturias,2011,6,Otras,0,0
Palencia,2011,6,Otras,0,0
"Palmas, Las",2011,6,Otras,2,6500
Pontevedra,2011,6,Otras,1,3000
Salamanca,2011,6,Otras,1,3100
Santa Cruz de Tenerife,2011,6,Otras,1,6000
Cantabria,2011,6,Otras,0,0
Segovia,2011,6,Otras,0,0
Sevilla,2011,6,Otras,1,1500
Soria,2011,6,Otras,0,0
Tarragona,2011,6,Otras,0,0
Teruel,2011,6,Otras,0,0
Toledo,2011,6,Otras,0,0
València / Valencia,2011,6,Otras,3,9200
Valladolid,2011,6,Otras,0,0
Bizkaia,2011,6,Otras,1,75000
Zamora,2011,6,Otras,0,0
Zaragoza,2011,6,Otras,1,4000
Ceuta,2011,6,Otras,0,0
Melilla,2011,6,Otras,0,0
Araba / Álava,2011,7,SA,0,0
Albacete,2011,7,SA,1,500000
Alacant / Alicante,2011,7,SA,1,240000
Almería,2011,7,SA,0,0
Ávila,2011,7,SA,0,0
Badajoz,2011,7,SA,0,0
Illes Balears,2011,7,SA,0,0
Barcelona,2011,7,SA,11,37404364
Burgos,2011,7,SA,0,0
Cáceres,2011,7,SA,0,0
Cádiz,2011,7,SA,1,60000
Castelló / Castellón,2011,7,SA,1,60000
Ciudad Real,2011,7,SA,1,60000
Córdoba,2011,7,SA,1,60000
"Coruña, A",2011,7,SA,2,120000
Cuenca,2011,7,SA,0,0
Girona,2011,7,SA,1,850000
Granada,2011,7,SA,1,19889200
Guadalajara,2011,7,SA,0,0
Gipuzkoa,2011,7,SA,0,0
Huelva,2011,7,SA,0,0
Huesca,2011,7,SA,0,0
Jaén,2011,7,SA,0,0
León,2011,7,SA,0,0
Lleida,2011,7,SA,0,0
"Rioja, La",2011,7,SA,0,0
Lugo,2011,7,SA,1,62000
Madrid,2011,7,SA,20,11929450
Málaga,2011,7,SA,1,5000000
Murcia,2011,7,SA,0,0
Navarra,2011,7,SA,0,0
Ourense,2011,7,SA,0,0
Asturias,2011,7,SA,1,60000
Palencia,2011,7,SA,0,0
"Palmas, Las",2011,7,SA,0,0
Pontevedra,2011,7,SA,0,0
Salamanca,2011,7,SA,0,0
Santa Cruz de Tenerife,2011,7,SA,1,176000
Cantabria,2011,7,SA,0,0
Segovia,2011,7,SA,0,0
Sevilla,2011,7,SA,1,120000
Soria,2011,7,SA,0,0
Tarragona,2011,7,SA,0,0
Teruel,2011,7,SA,0,0
Toledo,2011,7,SA,1,60000
València / Valencia,2011,7,SA,1,60000
Valladolid,2011,7,SA,0,0
Bizkaia,2011,7,SA,2,4060000
Zamora,2011,7,SA,0,0
Zaragoza,2011,7,SA,1,5000000
Ceuta,2011,7,SA,0,0
Melilla,2011,7,SA,0,0
Araba / Álava,2011,7,SL,44,2716164
Albacete,2011,7,SL,43,4231679
Alacant / Alicante,2011,7,SL,317,12826530
Almería,2011,7,SL,120,4922678
Ávila,2011,7,SL,16,276314
Badajoz,2011,7,SL,63,556869
Illes Balears,2011,7,SL,178,5436728
Barcelona,2011,7,SL,912,57571261
Burgos,2011,7,SL,24,3168665
Cáceres,2011,7,SL,37,444555
Cádiz,2011,7,SL,120,3329523
Castelló / Castellón,2011,7,SL,73,2561286
Ciudad Real,2011,7,SL,53,7689272
Córdoba,2011,7,SL,77,3072356
"Coruña, A",2011,7,SL,107,2558954
Cuenca,2011,7,SL,15,472709
Girona,2011,7,SL,88,10457053
Granada,2011,7,SL,114,2210348
Guadalajara,2011,7,SL,21,95362
Gipuzkoa,2011,7,SL,59,826060
Huelva,2011,7,SL,38,456206
Huesca,2011,7,SL,10,152112
Jaén,2011,7,SL,47,22718833
León,2011,7,SL,54,895636
Lleida,2011,7,SL,66,7176469
"Rioja, La",2011,7,SL,23,1399833
Lugo,2011,7,SL,22,281801
Madrid,2011,7,SL,1310,112002515
Málaga,2011,7,SL,364,20426547
Murcia,2011,7,SL,180,25320752
Navarra,2011,7,SL,50,522159
Ourense,2011,7,SL,27,830153
Asturias,2011,7,SL,102,4833193
Palencia,2011,7,SL,12,162356
"Palmas, Las",2011,7,SL,150,2758885
Pontevedra,2011,7,SL,129,2742719
Salamanca,2011,7,SL,24,478714
Santa Cruz de Tenerife,2011,7,SL,105,2405180
Cantabria,2011,7,SL,40,11251620
Segovia,2011,7,SL,5,16030
Sevilla,2011,7,SL,310,7654236
Soria,2011,7,SL,5,15106
Tarragona,2011,7,SL,94,5663486
Teruel,2011,7,SL,1,4070
Toledo,2011,7,SL,83,1092076
València / Valencia,2011,7,SL,373,9411208
Valladolid,2011,7,SL,60,1503440
Bizkaia,2011,7,SL,113,5850486
Zamora,2011,7,SL,16,3631420
Zaragoza,2011,7,SL,101,15197536
Ceuta,2011,7,SL,0,0
Melilla,2011,7,SL,8,33800
Araba / Álava,2011,7,Otras,1,0
Albacete,2011,7,Otras,1,3300
Alacant / Alicante,2011,7,Otras,0,0
Almería,2011,7,Otras,1,3000
Ávila,2011,7,Otras,0,0
Badajoz,2011,7,Otras,1,8000
Illes Balears,2011,7,Otras,0,0
Barcelona,2011,7,Otras,23,29000
Burgos,2011,7,Otras,0,0
Cáceres,2011,7,Otras,0,0
Cádiz,2011,7,Otras,0,0
Castelló / Castellón,2011,7,Otras,0,0
Ciudad Real,2011,7,Otras,0,0
Córdoba,2011,7,Otras,1,3000
"Coruña, A",2011,7,Otras,1,3000
Cuenca,2011,7,Otras,0,0
Girona,2011,7,Otras,0,0
Granada,2011,7,Otras,0,0
Guadalajara,2011,7,Otras,1,6000
Gipuzkoa,2011,7,Otras,0,0
Huelva,2011,7,Otras,1,3100
Huesca,2011,7,Otras,0,0
Jaén,2011,7,Otras,0,0
León,2011,7,Otras,1,0
Lleida,2011,7,Otras,0,0
"Rioja, La",2011,7,Otras,0,0
Lugo,2011,7,Otras,0,0
Madrid,2011,7,Otras,4,131000
Málaga,2011,7,Otras,1,3500
Murcia,2011,7,Otras,1,10500
Navarra,2011,7,Otras,0,0
Ourense,2011,7,Otras,0,0
Asturias,2011,7,Otras,0,0
Palencia,2011,7,Otras,0,0
"Palmas, Las",2011,7,Otras,0,0
Pontevedra,2011,7,Otras,1,13500
Salamanca,2011,7,Otras,0,0
Santa Cruz de Tenerife,2011,7,Otras,1,0
Cantabria,2011,7,Otras,1,90
Segovia,2011,7,Otras,0,0
Sevilla,2011,7,Otras,2,6000
Soria,2011,7,Otras,0,0
Tarragona,2011,7,Otras,1,12000
Teruel,2011,7,Otras,1,3100
Toledo,2011,7,Otras,0,0
València / Valencia,2011,7,Otras,0,0
Valladolid,2011,7,Otras,0,0
Bizkaia,2011,7,Otras,2,0
Zamora,2011,7,Otras,0,0
Zaragoza,2011,7,Otras,3,6606
Ceuta,2011,7,Otras,0,0
Melilla,2011,7,Otras,0,0
Araba / Álava,2011,8,SA,0,0
Albacete,2011,8,SA,0,0
Alacant / Alicante,2011,8,SA,1,60102
Almería,2011,8,SA,1,480000
Ávila,2011,8,SA,0,0
Badajoz,2011,8,SA,0,0
Illes Balears,2011,8,SA,0,0
Barcelona,2011,8,SA,12,1971943
Burgos,2011,8,SA,0,0
Cáceres,2011,8,SA,2,597240
Cádiz,2011,8,SA,0,0
Castelló / Castellón,2011,8,SA,0,0
Ciudad Real,2011,8,SA,0,0
Córdoba,2011,8,SA,0,0
"Coruña, A",2011,8,SA,1,100000
Cuenca,2011,8,SA,0,0
Girona,2011,8,SA,0,0
Granada,2011,8,SA,0,0
Guadalajara,2011,8,SA,0,0
Gipuzkoa,2011,8,SA,0,0
Huelva,2011,8,SA,1,61000
Huesca,2011,8,SA,0,0
Jaén,2011,8,SA,0,0
León,2011,8,SA,1,60000
Lleida,2011,8,SA,0,0
"Rioja, La",2011,8,SA,0,0
Lugo,2011,8,SA,0,0
Madrid,2011,8,SA,11,9310800
Málaga,2011,8,SA,2,120000
Murcia,2011,8,SA,2,300000
Navarra,2011,8,SA,1,90000
Ourense,2011,8,SA,0,0
Asturias,2011,8,SA,1,60200
Palencia,2011,8,SA,0,0
"Palmas, Las",2011,8,SA,1,2000000
Pontevedra,2011,8,SA,0,0
Salamanca,2011,8,SA,0,0
Santa Cruz de Tenerife,2011,8,SA,0,0
Cantabria,2011,8,SA,0,0
Segovia,2011,8,SA,0,0
Sevilla,2011,8,SA,1,60150
Soria,2011,8,SA,0,0
Tarragona,2011,8,SA,2,120400
Teruel,2011,8,SA,0,0
Toledo,2011,8,SA,2,120200
València / Valencia,2011,8,SA,7,2600000
Valladolid,2011,8,SA,0,0
Bizkaia,2011,8,SA,1,60200
Zamora,2011,8,SA,0,0
Zaragoza,2011,8,SA,0,0
Ceuta,2011,8,SA,0,0
Melilla,2011,8,SA,0,0
Araba / Álava,2011,8,SL,20,5481424
Albacete,2011,8,SL,31,232036
Alacant / Alicante,2011,8,SL,236,10443247
Almería,2011,8,SL,97,2712352
Ávila,2011,8,SL,11,395819
Badajoz,2011,8,SL,40,529821
Illes Balears,2011,8,SL,157,26977273
Barcelona,2011,8,SL,868,21833751
Burgos,2011,8,SL,23,3864636
Cáceres,2011,8,SL,22,227940
Cádiz,2011,8,SL,87,3848272
Castelló / Castellón,2011,8,SL,50,1621587
Ciudad Real,2011,8,SL,42,827568
Córdoba,2011,8,SL,71,1569711
"Coruña, A",2011,8,SL,93,875491
Cuenca,2011,8,SL,10,1056931
Girona,2011,8,SL,122,1799677
Granada,2011,8,SL,102,8041632
Guadalajara,2011,8,SL,19,194885
Gipuzkoa,2011,8,SL,53,2489871
Huelva,2011,8,SL,65,864084
Huesca,2011,8,SL,22,553575
Jaén,2011,8,SL,44,1003490
León,2011,8,SL,35,185401
Lleida,2011,8,SL,59,720545
"Rioja, La",2011,8,SL,21,1081032
Lugo,2011,8,SL,36,3287939
Madrid,2011,8,SL,876,26288120
Málaga,2011,8,SL,250,12061322
Murcia,2011,8,SL,152,2972040
Navarra,2011,8,SL,63,470638
Ourense,2011,8,SL,29,334591
Asturias,2011,8,SL,88,3109991
Palencia,2011,8,SL,23,416530
"Palmas, Las",2011,8,SL,122,1109936
Pontevedra,2011,8,SL,117,1961585
Salamanca,2011,8,SL,10,90250
Santa Cruz de Tenerife,2011,8,SL,97,3887492
Cantabria,2011,8,SL,37,1284020
Segovia,2011,8,SL,12,237396
Sevilla,2011,8,SL,205,6634421
Soria,2011,8,SL,7,39250
Tarragona,2011,8,SL,82,2166752
Teruel,2011,8,SL,9,347066
Toledo,2011,8,SL,60,1056141
València / Valencia,2011,8,SL,291,11565283
Valladolid,2011,8,SL,32,623644
Bizkaia,2011,8,SL,75,6897963
Zamora,2011,8,SL,18,189928
Zaragoza,2011,8,SL,86,2805290
Ceuta,2011,8,SL,5,75706
Melilla,2011,8,SL,4,31000
Araba / Álava,2011,8,Otras,0,0
Albacete,2011,8,Otras,0,0
Alacant / Alicante,2011,8,Otras,0,0
Almería,2011,8,Otras,0,0
Ávila,2011,8,Otras,0,0
Badajoz,2011,8,Otras,0,0
Illes Balears,2011,8,Otras,0,0
Barcelona,2011,8,Otras,9,145100
Burgos,2011,8,Otras,0,0
Cáceres,2011,8,Otras,0,0
Cádiz,2011,8,Otras,0,0
Castelló / Castellón,2011,8,Otras,0,0
Ciudad Real,2011,8,Otras,0,0
Córdoba,2011,8,Otras,0,0
"Coruña, A",2011,8,Otras,1,6000
Cuenca,2011,8,Otras,0,0
Girona,2011,8,Otras,1,1000
Granada,2011,8,Otras,0,0
Guadalajara,2011,8,Otras,0,0
Gipuzkoa,2011,8,Otras,1,6000
Huelva,2011,8,Otras,0,0
Huesca,2011,8,Otras,1,3009
Jaén,2011,8,Otras,0,0
León,2011,8,Otras,0,0
Lleida,2011,8,Otras,0,0
"Rioja, La",2011,8,Otras,1,60000
Lugo,2011,8,Otras,0,0
Madrid,2011,8,Otras,4,6400
Málaga,2011,8,Otras,0,0
Murcia,2011,8,Otras,0,0
Navarra,2011,8,Otras,0,0
Ourense,2011,8,Otras,0,0
Asturias,2011,8,Otras,0,0
Palencia,2011,8,Otras,0,0
"Palmas, Las",2011,8,Otras,2,72000
Pontevedra,2011,8,Otras,0,0
Salamanca,2011,8,Otras,0,0
Santa Cruz de Tenerife,2011,8,Otras,0,0
Cantabria,2011,8,Otras,0,0
Segovia,2011,8,Otras,0,0
Sevilla,2011,8,Otras,2,5900
Soria,2011,8,Otras,0,0
Tarragona,2011,8,Otras,0,0
Teruel,2011,8,Otras,0,0
Toledo,2011,8,Otras,0,0
València / Valencia,2011,8,Otras,1,3200
Valladolid,2011,8,Otras,0,0
Bizkaia,2011,8,Otras,1,3000
Zamora,2011,8,Otras,0,0
Zaragoza,2011,8,Otras,2,4821000
Ceuta,2011,8,Otras,0,0
Melilla,2011,8,Otras,0,0
Araba / Álava,2011,9,SA,1,60000
Albacete,2011,9,SA,0,0
Alacant / Alicante,2011,9,SA,2,120000
Almería,2011,9,SA,0,0
Ávila,2011,9,SA,1,66460900
Badajoz,2011,9,SA,0,0
Illes Balears,2011,9,SA,0,0
Barcelona,2011,9,SA,7,845000
Burgos,2011,9,SA,0,0
Cáceres,2011,9,SA,2,210000
Cádiz,2011,9,SA,0,0
Castelló / Castellón,2011,9,SA,0,0
Ciudad Real,2011,9,SA,0,0
Córdoba,2011,9,SA,1,60600
"Coruña, A",2011,9,SA,3,500000
Cuenca,2011,9,SA,0,0
Girona,2011,9,SA,0,0
Granada,2011,9,SA,0,0
Guadalajara,2011,9,SA,0,0
Gipuzkoa,2011,9,SA,0,0
Huelva,2011,9,SA,1,1000000
Huesca,2011,9,SA,0,0
Jaén,2011,9,SA,1,60800
León,2011,9,SA,2,137500
Lleida,2011,9,SA,0,0
"Rioja, La",2011,9,SA,0,0
Lugo,2011,9,SA,0,0
Madrid,2011,9,SA,23,20070478
Málaga,2011,9,SA,2,120000
Murcia,2011,9,SA,0,0
Navarra,2011,9,SA,0,0
Ourense,2011,9,SA,0,0
Asturias,2011,9,SA,0,0
Palencia,2011,9,SA,0,0
"Palmas, Las",2011,9,SA,1,60000
Pontevedra,2011,9,SA,1,480000
Salamanca,2011,9,SA,0,0
Santa Cruz de Tenerife,2011,9,SA,2,3066000
Cantabria,2011,9,SA,0,0
Segovia,2011,9,SA,0,0
Sevilla,2011,9,SA,1,1500000
Soria,2011,9,SA,0,0
Tarragona,2011,9,SA,0,0
Teruel,2011,9,SA,1,850000
Toledo,2011,9,SA,1,60000
València / Valencia,2011,9,SA,4,241000
Valladolid,2011,9,SA,0,0
Bizkaia,2011,9,SA,1,60000
Zamora,2011,9,SA,0,0
Zaragoza,2011,9,SA,4,2134680100
Ceuta,2011,9,SA,0,0
Melilla,2011,9,SA,0,0
Araba / Álava,2011,9,SL,24,1812582
Albacete,2011,9,SL,34,976350
Alacant / Alicante,2011,9,SL,315,51564830
Almería,2011,9,SL,78,1899866
Ávila,2011,9,SL,5,21016
Badajoz,2011,9,SL,54,883937
Illes Balears,2011,9,SL,138,6044813
Barcelona,2011,9,SL,836,28158729
Burgos,2011,9,SL,27,547977
Cáceres,2011,9,SL,22,5108371
Cádiz,2011,9,SL,115,4577058
Castelló / Castellón,2011,9,SL,78,10763140
Ciudad Real,2011,9,SL,68,3259822
Córdoba,2011,9,SL,57,2887325
"Coruña, A",2011,9,SL,135,222197096
Cuenca,2011,9,SL,11,49540
Girona,2011,9,SL,98,1083562
Granada,2011,9,SL,71,1412888
Guadalajara,2011,9,SL,10,53218
Gipuzkoa,2011,9,SL,64,2403712
Huelva,2011,9,SL,36,444547
Huesca,2011,9,SL,16,267402
Jaén,2011,9,SL,60,963923
León,2011,9,SL,47,1810068
Lleida,2011,9,SL,45,6640932
"Rioja, La",2011,9,SL,34,12085957
Lugo,2011,9,SL,22,444476
Madrid,2011,9,SL,1254,24351391
Málaga,2011,9,SL,271,7754546
Murcia,2011,9,SL,189,6597523
Navarra,2011,9,SL,71,887612
Ourense,2011,9,SL,27,2365636
Asturias,2011,9,SL,81,1930142
Palencia,2011,9,SL,11,61416
"Palmas, Las",2011,9,SL,128,1133657
Pontevedra,2011,9,SL,146,3471803
Salamanca,2011,9,SL,48,5578752
Santa Cruz de Tenerife,2011,9,SL,96,2162517
Cantabria,2011,9,SL,39,270744
Segovia,2011,9,SL,1,3006
Sevilla,2011,9,SL,204,149984825
Soria,2011,9,SL,6,21110
Tarragona,2011,9,SL,66,1142513
Teruel,2011,9,SL,20,2933911
Toledo,2011,9,SL,83,3640578
València / Valencia,2011,9,SL,317,10017341
Valladolid,2011,9,SL,55,1726748
Bizkaia,2011,9,SL,125,5365566
Zamora,2011,9,SL,8,101352
Zaragoza,2011,9,SL,99,3050207
Ceuta,2011,9,SL,5,15056
Melilla,2011,9,SL,6,18786
Araba / Álava,2011,9,Otras,0,0
Albacete,2011,9,Otras,0,0
Alacant / Alicante,2011,9,Otras,0,0
Almería,2011,9,Otras,0,0
Ávila,2011,9,Otras,0,0
Badajoz,2011,9,Otras,0,0
Illes Balears,2011,9,Otras,0,0
Barcelona,2011,9,Otras,9,49253
Burgos,2011,9,Otras,0,0
Cáceres,2011,9,Otras,0,0
Cádiz,2011,9,Otras,0,0
Castelló / Castellón,2011,9,Otras,0,0
Ciudad Real,2011,9,Otras,0,0
Córdoba,2011,9,Otras,0,0
"Coruña, A",2011,9,Otras,1,1000
Cuenca,2011,9,Otras,0,0
Girona,2011,9,Otras,0,0
Granada,2011,9,Otras,0,0
Guadalajara,2011,9,Otras,1,1200
Gipuzkoa,2011,9,Otras,2,8000
Huelva,2011,9,Otras,0,0
Huesca,2011,9,Otras,0,0
Jaén,2011,9,Otras,0,0
León,2011,9,Otras,0,0
Lleida,2011,9,Otras,1,3000
"Rioja, La",2011,9,Otras,0,0
Lugo,2011,9,Otras,0,0
Madrid,2011,9,Otras,15,43770
Málaga,2011,9,Otras,1,0
Murcia,2011,9,Otras,0,0
Navarra,2011,9,Otras,0,0
Ourense,2011,9,Otras,0,0
Asturias,2011,9,Otras,1,60000
Palencia,2011,9,Otras,0,0
"Palmas, Las",2011,9,Otras,1,3300
Pontevedra,2011,9,Otras,1,10000
Salamanca,2011,9,Otras,0,0
Santa Cruz de Tenerife,2011,9,Otras,0,0
Cantabria,2011,9,Otras,1,3402
Segovia,2011,9,Otras,0,0
Sevilla,2011,9,Otras,1,2000
Soria,2011,9,Otras,0,0
Tarragona,2011,9,Otras,2,3500
Teruel,2011,9,Otras,0,0
Toledo,2011,9,Otras,0,0
València / Valencia,2011,9,Otras,0,0
Valladolid,2011,9,Otras,0,0
Bizkaia,2011,9,Otras,1,80000
Zamora,2011,9,Otras,0,0
Zaragoza,2011,9,Otras,2,200
Ceuta,2011,9,Otras,0,0
Melilla,2011,9,Otras,0,0
Araba / Álava,2011,10,SA,1,500000
Albacete,2011,10,SA,1,60000
Alacant / Alicante,2011,10,SA,3,258630
Almería,2011,10,SA,1,60000
Ávila,2011,10,SA,0,0
Badajoz,2011,10,SA,0,0
Illes Balears,2011,10,SA,0,0
Barcelona,2011,10,SA,8,1162830
Burgos,2011,10,SA,0,0
Cáceres,2011,10,SA,0,0
Cádiz,2011,10,SA,1,60200
Castelló / Castellón,2011,10,SA,0,0
Ciudad Real,2011,10,SA,0,0
Córdoba,2011,10,SA,1,60150
"Coruña, A",2011,10,SA,1,60000
Cuenca,2011,10,SA,0,0
Girona,2011,10,SA,0,0
Granada,2011,10,SA,0,0
Guadalajara,2011,10,SA,0,0
Gipuzkoa,2011,10,SA,1,60000
Huelva,2011,10,SA,0,0
Huesca,2011,10,SA,0,0
Jaén,2011,10,SA,0,0
León,2011,10,SA,0,0
Lleida,2011,10,SA,0,0
"Rioja, La",2011,10,SA,0,0
Lugo,2011,10,SA,0,0
Madrid,2011,10,SA,16,19656507
Málaga,2011,10,SA,0,0
Murcia,2011,10,SA,0,0
Navarra,2011,10,SA,2,120100
Ourense,2011,10,SA,0,0
Asturias,2011,10,SA,0,0
Palencia,2011,10,SA,1,10000000
"Palmas, Las",2011,10,SA,1,60000
Pontevedra,2011,10,SA,0,0
Salamanca,2011,10,SA,0,0
Santa Cruz de Tenerife,2011,10,SA,1,80700
Cantabria,2011,10,SA,0,0
Segovia,2011,10,SA,0,0
Sevilla,2011,10,SA,0,0
Soria,2011,10,SA,0,0
Tarragona,2011,10,SA,2,120400
Teruel,2011,10,SA,0,0
Toledo,2011,10,SA,1,60200
