province,year,month,form,count
Asturias,2012,9,Otras,0
Palencia,2012,9,Otras,0
"Palmas, Las",2012,9,Otras,4
Pontevedra,2012,9,Otras,0
Salamanca,2012,9,Otras,0
Santa Cruz de Tenerife,2012,9,Otras,0
Cantabria,2012,9,Otras,0
Segovia,2012,9,Otras,0
Sevilla,2012,9,Otras,0
Soria,2012,9,Otras,0
Tarragona,2012,9,Otras,0
Teruel,2012,9,Otras,0
Toledo,2012,9,Otras,0
València / Valencia,2012,9,Otras,0
Valladolid,2012,9,Otras,0
Bizkaia,2012,9,Otras,0
Zamora,2012,9,Otras,0
Zaragoza,2012,9,Otras,0
Ceuta,2012,9,Otras,0
Melilla,2012,9,Otras,0
Araba / Álava,2012,10,SA,0
Albacete,2012,10,SA,0
Alacant / Alicante,2012,10,SA,0
Almería,2012,10,SA,0
Ávila,2012,10,SA,0
Badajoz,2012,10,SA,0
Illes Balears,2012,10,SA,0
Barcelona,2012,10,SA,0
Burgos,2012,10,SA,0
Cáceres,2012,10,SA,0
Cádiz,2012,10,SA,0
Castelló / Castellón,2012,10,SA,0
Ciudad Real,2012,10,SA,0
Córdoba,2012,10,SA,0
"Coruña, A",2012,10,SA,0
Cuenca,2012,10,SA,0
Girona,2012,10,SA,0
Granada,2012,10,SA,0
Guadalajara,2012,10,SA,0
Gipuzkoa,2012,10,SA,0
Huelva,2012,10,SA,0
Huesca,2012,10,SA,0
Jaén,2012,10,SA,0
León,2012,10,SA,0
Lleida,2012,10,SA,0
"Rioja, La",2012,10,SA,0
Lugo,2012,10,SA,0
Madrid,2012,10,SA,0
Málaga,2012,10,SA,0
Murcia,2012,10,SA,0
Navarra,2012,10,SA,0
Ourense,2012,10,SA,0
Asturias,2012,10,SA,0
Palencia,2012,10,SA,0
"Palmas, Las",2012,10,SA,0
Pontevedra,2012,10,SA,0
Salamanca,2012,10,SA,0
Santa Cruz de Tenerife,2012,10,SA,0
Cantabria,2012,10,SA,0
Segovia,2012,10,SA,0
Sevilla,2012,10,SA,0
Soria,2012,10,SA,0
Tarragona,2012,10,SA,0
Teruel,2012,10,SA,0
Toledo,2012,10,SA,0
València / Valencia,2012,10,SA,0
Valladolid,2012,10,SA,0
Bizkaia,2012,10,SA,0
Zamora,2012,10,SA,0
Zaragoza,2012,10,SA,0
Ceuta,2012,10,SA,0
Melilla,2012,10,SA,0
Araba / Álava,2012,10,SL,0
Albacete,2012,10,SL,0
Alacant / Alicante,2012,10,SL,0
Almería,2012,10,SL,0
Ávila,2012,10,SL,0
Badajoz,2012,10,SL,0
Illes Balears,2012,10,SL,0
Barcelona,2012,10,SL,0
Burgos,2012,10,SL,0
Cáceres,2012,10,SL,0
Cádiz,2012,10,SL,0
Castelló / Castellón,2012,10,SL,0
Ciudad Real,2012,10,SL,0
Córdoba,2012,10,SL,0
"Coruña, A",2012,10,SL,0
Cuenca,2012,10,SL,0
Girona,2012,10,SL,0
Granada,2012,10,SL,0
Guadalajara,2012,10,SL,0
Gipuzkoa,2012,10,SL,0
Huelva,2012,10,SL,0
Huesca,2012,10,SL,0
Jaén,2012,10,SL,0
León,2012,10,SL,0
Lleida,2012,10,SL,0
"Rioja, La",2012,10,SL,0
Lugo,2012,10,SL,0
Madrid,2012,10,SL,0
Málaga,2012,10,SL,0
Murcia,2012,10,SL,0
Navarra,2012,10,SL,0
Ourense,2012,10,SL,0
Asturias,2012,10,SL,0
Palencia,2012,10,SL,0
"Palmas, Las",2012,10,SL,0
Pontevedra,2012,10,SL,0
Salamanca,2012,10,SL,0
Santa Cruz de Tenerife,2012,10,SL,0
Cantabria,2012,10,SL,0
Segovia,2012,10,SL,0
Sevilla,2012,10,SL,0
Soria,2012,10,SL,0
Tarragona,2012,10,SL,0
Teruel,2012,10,SL,0
Toledo,2012,10,SL,0
València / Valencia,2012,10,SL,0
Valladolid,2012,10,SL,0
Bizkaia,2012,10,SL,0
Zamora,2012,10,SL,0
Zaragoza,2012,10,SL,0
Ceuta,2012,10,SL,0
Melilla,2012,10,SL,0
Araba / Álava,2012,10,Otras,0
Albacete,2012,10,Otras,0
Alacant / Alicante,2012,10,Otras,0
Almería,2012,10,Otras,0
Ávila,2012,10,Otras,0
Badajoz,2012,10,Otras,0
Illes Balears,2012,10,Otras,0
Barcelona,2012,10,Otras,0
Burgos,2012,10,Otras,0
Cáceres,2012,10,Otras,0
Cádiz,2012,10,Otras,0
Castelló / Castellón,2012,10,Otras,0
Ciudad Real,2012,10,Otras,0
Córdoba,2012,10,Otras,0
"Coruña, A",2012,10,Otras,0
Cuenca,2012,10,Otras,0
Girona,2012,10,Otras,0
Granada,2012,10,Otras,0
Guadalajara,2012,10,Otras,0
Gipuzkoa,2012,10,Otras,0
Huelva,2012,10,Otras,0
Huesca,2012,10,Otras,0
Jaén,2012,10,Otras,0
León,2012,10,Otras,0
Lleida,2012,10,Otras,0
"Rioja, La",2012,10,Otras,0
Lugo,2012,10,Otras,0
Madrid,2012,10,Otras,0
Málaga,2012,10,Otras,0
Murcia,2012,10,Otras,0
Navarra,2012,10,Otras,0
Ourense,2012,10,Otras,0
Asturias,2012,10,Otras,0
Palencia,2012,10,Otras,0
"Palmas, Las",2012,10,Otras,0
Pontevedra,2012,10,Otras,0
Salamanca,2012,10,Otras,0
Santa Cruz de Tenerife,2012,10,Otras,0
Cantabria,2012,10,Otras,0
Segovia,2012,10,Otras,0
Sevilla,2012,10,Otras,0
Soria,2012,10,Otras,0
Tarragona,2012,10,Otras,0
Teruel,2012,10,Otras,0
Toledo,2012,10,Otras,0
València / Valencia,2012,10,Otras,0
Valladolid,2012,10,Otras,0
Bizkaia,2012,10,Otras,0
Zamora,2012,10,Otras,0
Zaragoza,2012,10,Otras,0
Ceuta,2012,10,Otras,0
Melilla,2012,10,Otras,0
Araba / Álava,2012,11,SA,0
Albacete,2012,11,SA,0
Alacant / Alicante,2012,11,SA,0
Almería,2012,11,SA,0
Ávila,2012,11,SA,0
Badajoz,2012,11,SA,0
Illes Balears,2012,11,SA,0
Barcelona,2012,11,SA,0
Burgos,2012,11,SA,0
Cáceres,2012,11,SA,0
Cádiz,2012,11,SA,0
Castelló / Castellón,2012,11,SA,0
Ciudad Real,2012,11,SA,0
Córdoba,2012,11,SA,0
"Coruña, A",2012,11,SA,0
Cuenca,2012,11,SA,0
Girona,2012,11,SA,0
Granada,2012,11,SA,0
Guadalajara,2012,11,SA,0
Gipuzkoa,2012,11,SA,0
Huelva,2012,11,SA,0
Huesca,2012,11,SA,0
Jaén,2012,11,SA,0
León,2012,11,SA,0
Lleida,2012,11,SA,0
"Rioja, La",2012,11,SA,0
Lugo,2012,11,SA,0
Madrid,2012,11,SA,0
Málaga,2012,11,SA,0
Murcia,2012,11,SA,0
Navarra,2012,11,SA,0
Ourense,2012,11,SA,0
Asturias,2012,11,SA,0
Palencia,2012,11,SA,0
"Palmas, Las",2012,11,SA,0
Pontevedra,2012,11,SA,0
Salamanca,2012,11,SA,0
Santa Cruz de Tenerife,2012,11,SA,0
Cantabria,2012,11,SA,0
Segovia,2012,11,SA,0
Sevilla,2012,11,SA,0
Soria,2012,11,SA,0
Tarragona,2012,11,SA,0
Teruel,2012,11,SA,0
Toledo,2012,11,SA,0
València / Valencia,2012,11,SA,0
Valladolid,2012,11,SA,0
Bizkaia,2012,11,SA,0
Zamora,2012,11,SA,0
Zaragoza,2012,11,SA,0
Ceuta,2012,11,SA,0
Melilla,2012,11,SA,0
Araba / Álava,2012,11,SL,0
Albacete,2012,11,SL,0
Alacant / Alicante,2012,11,SL,0
Almería,2012,11,SL,0
Ávila,2012,11,SL,0
Badajoz,2012,11,SL,0
Illes Balears,2012,11,SL,0
Barcelona,2012,11,SL,0
Burgos,2012,11,SL,0
Cáceres,2012,11,SL,0
Cádiz,2012,11,SL,0
Castelló / Castellón,2012,11,SL,0
Ciudad Real,2012,11,SL,0
Córdoba,2012,11,SL,0
"Coruña, A",2012,11,SL,0
Cuenca,2012,11,SL,0
Girona,2012,11,SL,0
Granada,2012,11,SL,0
Guadalajara,2012,11,SL,0
Gipuzkoa,2012,11,SL,0
Huelva,2012,11,SL,0
Huesca,2012,11,SL,0
Jaén,2012,11,SL,0
León,2012,11,SL,0
Lleida,2012,11,SL,0
"Rioja, La",2012,11,SL,0
Lugo,2012,11,SL,0
Madrid,2012,11,SL,0
Málaga,2012,11,SL,0
Murcia,2012,11,SL,0
Navarra,2012,11,SL,0
Ourense,2012,11,SL,0
Asturias,2012,11,SL,0
Palencia,2012,11,SL,0
"Palmas, Las",2012,11,SL,0
Pontevedra,2012,11,SL,0
Salamanca,2012,11,SL,0
Santa Cruz de Tenerife,2012,11,SL,0
Cantabria,2012,11,SL,0
Segovia,2012,11,SL,0
Sevilla,2012,11,SL,0
Soria,2012,11,SL,0
Tarragona,2012,11,SL,0
Teruel,2012,11,SL,0
Toledo,2012,11,SL,0
València / Valencia,2012,11,SL,0
Valladolid,2012,11,SL,0
Bizkaia,2012,11,SL,0
Zamora,2012,11,SL,0
Zaragoza,2012,11,SL,0
Ceuta,2012,11,SL,0
Melilla,2012,11,SL,0
Araba / Álava,2012,11,Otras,0
Albacete,2012,11,Otras,0
Alacant / Alicante,2012,11,Otras,0
Almería,2012,11,Otras,0
Ávila,2012,11,Otras,0
Badajoz,2012,11,Otras,0
Illes Balears,2012,11,Otras,0
Barcelona,2012,11,Otras,0
Burgos,2012,11,Otras,0
Cáceres,2012,11,Otras,0
Cádiz,2012,11,Otras,0
Castelló / Castellón,2012,11,Otras,0
Ciudad Real,2012,11,Otras,0
Córdoba,2012,11,Otras,0
"Coruña, A",2012,11,Otras,0
Cuenca,2012,11,Otras,0
Girona,2012,11,Otras,0
Granada,2012,11,Otras,0
Guadalajara,2012,11,Otras,0
Gipuzkoa,2012,11,Otras,0
Huelva,2012,11,Otras,0
Huesca,2012,11,Otras,0
Jaén,2012,11,Otras,0
León,2012,11,Otras,0
Lleida,2012,11,Otras,0
"Rioja, La",2012,11,Otras,0
Lugo,2012,11,Otras,0
Madrid,2012,11,Otras,0
Málaga,2012,11,Otras,0
Murcia,2012,11,Otras,0
Navarra,2012,11,Otras,0
Ourense,2012,11,Otras,0
Asturias,2012,11,Otras,0
Palencia,2012,11,Otras,0
"Palmas, Las",2012,11,Otras,0
Pontevedra,2012,11,Otras,0
Salamanca,2012,11,Otras,0
Santa Cruz de Tenerife,2012,11,Otras,0
Cantabria,2012,11,Otras,0
Segovia,2012,11,Otras,0
Sevilla,2012,11,Otras,0
Soria,2012,11,Otras,0
Tarragona,2012,11,Otras,0
Teruel,2012,11,Otras,0
Toledo,2012,11,Otras,0
València / Valencia,2012,11,Otras,0
Valladolid,2012,11,Otras,0
Bizkaia,2012,11,Otras,0
Zamora,2012,11,Otras,0
Zaragoza,2012,11,Otras,0
Ceuta,2012,11,Otras,0
Melilla,2012,11,Otras,0
Araba / Álava,2012,12,SA,0
Albacete,2012,12,SA,0
Alacant / Alicante,2012,12,SA,0
Almería,2012,12,SA,0
Ávila,2012,12,SA,0
Badajoz,2012,12,SA,0
Illes Balears,2012,12,SA,0
Barcelona,2012,12,SA,0
Burgos,2012,12,SA,0
Cáceres,2012,12,SA,0
Cádiz,2012,12,SA,0
Castelló / Castellón,2012,12,SA,0
Ciudad Real,2012,12,SA,0
Córdoba,2012,12,SA,0
"Coruña, A",2012,12,SA,0
Cuenca,2012,12,SA,0
Girona,2012,12,SA,0
Granada,2012,12,SA,0
Guadalajara,2012,12,SA,0
Gipuzkoa,2012,12,SA,0
Huelva,2012,12,SA,0
Huesca,2012,12,SA,0
Jaén,2012,12,SA,0
León,2012,12,SA,0
Lleida,2012,12,SA,0
"Rioja, La",2012,12,SA,0
Lugo,2012,12,SA,0
Madrid,2012,12,SA,0
Málaga,2012,12,SA,0
Murcia,2012,12,SA,0
Navarra,2012,12,SA,0
Ourense,2012,12,SA,0
Asturias,2012,12,SA,0
Palencia,2012,12,SA,0
"Palmas, Las",2012,12,SA,0
Pontevedra,2012,12,SA,0
Salamanca,2012,12,SA,0
Santa Cruz de Tenerife,2012,12,SA,0
Cantabria,2012,12,SA,0
Segovia,2012,12,SA,0
Sevilla,2012,12,SA,0
Soria,2012,12,SA,0
Tarragona,2012,12,SA,0
Teruel,2012,12,SA,0
Toledo,2012,12,SA,0
València / Valencia,2012,12,SA,0
Valladolid,2012,12,SA,0
Bizkaia,2012,12,SA,0
Zamora,2012,12,SA,0
Zaragoza,2012,12,SA,0
Ceuta,2012,12,SA,0
Melilla,2012,12,SA,0
Araba / Álava,2012,12,SL,0
Albacete,2012,12,SL,0
Alacant / Alicante,2012,12,SL,0
Almería,2012,12,SL,0
Ávila,2012,12,SL,0
Badajoz,2012,12,SL,0
Illes Balears,2012,12,SL,0
Barcelona,2012,12,SL,0
Burgos,2012,12,SL,0
Cáceres,2012,12,SL,0
Cádiz,2012,12,SL,0
Castelló / Castellón,2012,12,SL,0
Ciudad Real,2012,12,SL,0
Córdoba,2012,12,SL,0
"Coruña, A",2012,12,SL,0
Cuenca,2012,12,SL,0
Girona,2012,12,SL,0
Granada,2012,12,SL,0
Guadalajara,2012,12,SL,0
Gipuzkoa,2012,12,SL,0
Huelva,2012,12,SL,0
Huesca,2012,12,SL,0
Jaén,2012,12,SL,0
León,2012,12,SL,0
Lleida,2012,12,SL,0
"Rioja, La",2012,12,SL,0
Lugo,2012,12,SL,0
Madrid,2012,12,SL,0
Málaga,2012,12,SL,0
Murcia,2012,12,SL,0
Navarra,2012,12,SL,0
Ourense,2012,12,SL,0
Asturias,2012,12,SL,0
Palencia,2012,12,SL,0
"Palmas, Las",2012,12,SL,0
Pontevedra,2012,12,SL,0
Salamanca,2012,12,SL,0
Santa Cruz de Tenerife,2012,12,SL,0
Cantabria,2012,12,SL,0
Segovia,2012,12,SL,0
Sevilla,2012,12,SL,0
Soria,2012,12,SL,0
Tarragona,2012,12,SL,0
Teruel,2012,12,SL,0
Toledo,2012,12,SL,0
València / Valencia,2012,12,SL,0
Valladolid,2012,12,SL,0
Bizkaia,2012,12,SL,0
Zamora,2012,12,SL,0
Zaragoza,2012,12,SL,0
Ceuta,2012,12,SL,0
Melilla,2012,12,SL,0
Araba / Álava,2012,12,Otras,0
Albacete,2012,12,Otras,0
Alacant / Alicante,2012,12,Otras,0
Almería,2012,12,Otras,0
Ávila,2012,12,Otras,0
Badajoz,2012,12,Otras,0
Illes Balears,2012,12,Otras,0
Barcelona,2012,12,Otras,0
Burgos,2012,12,Otras,0
Cáceres,2012,12,Otras,0
Cádiz,2012,12,Otras,0
Castelló / Castellón,2012,12,Otras,0
Ciudad Real,2012,12,Otras,0
Córdoba,2012,12,Otras,0
"Coruña, A",2012,12,Otras,0
Cuenca,2012,12,Otras,0
Girona,2012,12,Otras,0
Granada,2012,12,Otras,0
Guadalajara,2012,12,Otras,0
Gipuzkoa,2012,12,Otras,0
Huelva,2012,12,Otras,0
Huesca,2012,12,Otras,0
Jaén,2012,12,Otras,0
León,2012,12,Otras,0
Lleida,2012,12,Otras,0
"Rioja, La",2012,12,Otras,0
Lugo,2012,12,Otras,0
Madrid,2012,12,Otras,0
Málaga,2012,12,Otras,0
Murcia,2012,12,Otras,0
Navarra,2012,12,Otras,0
Ourense,2012,12,Otras,0
Asturias,2012,12,Otras,0
Palencia,2012,12,Otras,0
"Palmas, Las",2012,12,Otras,0
Pontevedra,2012,12,Otras,0
Salamanca,2012,12,Otras,0
Santa Cruz de Tenerife,2012,12,Otras,0
Cantabria,2012,12,Otras,0
Segovia,2012,12,Otras,0
Sevilla,2012,12,Otras,0
Soria,2012,12,Otras,0
Tarragona,2012,12,Otras,0
Teruel,2012,12,Otras,0
Toledo,2012,12,Otras,0
València / Valencia,2012,12,Otras,0
Valladolid,2012,12,Otras,0
Bizkaia,2012,12,Otras,0
Zamora,2012,12,Otras,0
Zaragoza,2012,12,Otras,0
Ceuta,2012,12,Otras,0
Melilla,2012,12,Otras,0
Araba / Álava,2013,1,SA,0
Albacete,2013,1,SA,2
Alacant / Alicante,2013,1,SA,8
Almería,2013,1,SA,1
Ávila,2013,1,SA,0
Badajoz,2013,1,SA,1
Illes Balears,2013,1,SA,11
Barcelona,2013,1,SA,60
Burgos,2013,1,SA,5
Cáceres,2013,1,SA,6
Cádiz,2013,1,SA,3
Castelló / Castellón,2013,1,SA,1
Ciudad Real,2013,1,SA,0
Córdoba,2013,1,SA,4
"Coruña, A",2013,1,SA,8
Cuenca,2013,1,SA,1
Girona,2013,1,SA,15
Granada,2013,1,SA,2
Guadalajara,2013,1,SA,2
Gipuzkoa,2013,1,SA,9
Huelva,2013,1,SA,0
Huesca,2013,1,SA,2
Jaén,2013,1,SA,1
León,2013,1,SA,1
Lleida,2013,1,SA,2
"Rioja, La",2013,1,SA,0
Lugo,2013,1,SA,3
Madrid,2013,1,SA,72
Málaga,2013,1,SA,5
Murcia,2013,1,SA,1
Navarra,2013,1,SA,8
Ourense,2013,1,SA,1
Asturias,2013,1,SA,6
Palencia,2013,1,SA,0
"Palmas, Las",2013,1,SA,4
Pontevedra,2013,1,SA,4
Salamanca,2013,1,SA,2
Santa Cruz de Tenerife,2013,1,SA,3
Cantabria,2013,1,SA,1
Segovia,2013,1,SA,1
Sevilla,2013,1,SA,8
Soria,2013,1,SA,0
Tarragona,2013,1,SA,4
Teruel,2013,1,SA,1
Toledo,2013,1,SA,0
València / Valencia,2013,1,SA,11
Valladolid,2013,1,SA,4
Bizkaia,2013,1,SA,10
Zamora,2013,1,SA,2
Zaragoza,2013,1,SA,4
Ceuta,2013,1,SA,0
Melilla,2013,1,SA,0
Araba / Álava,2013,1,SL,23
Albacete,2013,1,SL,23
Alacant / Alicante,2013,1,SL,131
Almería,2013,1,SL,31
Ávila,2013,1,SL,2
Badajoz,2013,1,SL,51
Illes Balears,2013,1,SL,131
Barcelona,2013,1,SL,718
Burgos,2013,1,SL,34
Cáceres,2013,1,SL,19
Cádiz,2013,1,SL,32
Castelló / Castellón,2013,1,SL,72
Ciudad Real,2013,1,SL,26
Córdoba,2013,1,SL,55
"Coruña, A",2013,1,SL,139
Cuenca,2013,1,SL,19
Girona,2013,1,SL,118
Granada,2013,1,SL,53
Guadalajara,2013,1,SL,10
Gipuzkoa,2013,1,SL,65
Huelva,2013,1,SL,13
Huesca,2013,1,SL,16
Jaén,2013,1,SL,40
León,2013,1,SL,18
Lleida,2013,1,SL,43
"Rioja, La",2013,1,SL,41
Lugo,2013,1,SL,39
Madrid,2013,1,SL,623
Málaga,2013,1,SL,121
Murcia,2013,1,SL,70
Navarra,2013,1,SL,28
Ourense,2013,1,SL,17
Asturias,2013,1,SL,59
Palencia,2013,1,SL,11
"Palmas, Las",2013,1,SL,92
Pontevedra,2013,1,SL,103
Salamanca,2013,1,SL,18
Santa Cruz de Tenerife,2013,1,SL,63
Cantabria,2013,1,SL,29
Segovia,2013,1,SL,12
Sevilla,2013,1,SL,114
Soria,2013,1,SL,6
Tarragona,2013,1,SL,72
Teruel,2013,1,SL,22
Toledo,2013,1,SL,26
València / Valencia,2013,1,SL,174
Valladolid,2013,1,SL,67
Bizkaia,2013,1,SL,118
Zamora,2013,1,SL,6
Zaragoza,2013,1,SL,84
Ceuta,2013,1,SL,2
Melilla,2013,1,SL,0
Araba / Álava,2013,1,Otras,0
Albacete,2013,1,Otras,0
Alacant / Alicante,2013,1,Otras,0
Almería,2013,1,Otras,0
Ávila,2013,1,Otras,0
Badajoz,2013,1,Otras,0
Illes Balears,2013,1,Otras,0
Barcelona,2013,1,Otras,16
Burgos,2013,1,Otras,0
Cáceres,2013,1,Otras,0
Cádiz,2013,1,Otras,0
Castelló / Castellón,2013,1,Otras,0
Ciudad Real,2013,1,Otras,0
Córdoba,2013,1,Otras,0
"Coruña, A",2013,1,Otras,0
Cuenca,2013,1,Otras,1
Girona,2013,1,Otras,2
Granada,2013,1,Otras,0
Guadalajara,2013,1,Otras,0
Gipuzkoa,2013,1,Otras,3
Huelva,2013,1,Otras,0
Huesca,2013,1,Otras,0
Jaén,2013,1,Otras,1
León,2013,1,Otras,0
Lleida,2013,1,Otras,0
"Rioja, La",2013,1,Otras,0
Lugo,2013,1,Otras,0
Madrid,2013,1,Otras,11
Málaga,2013,1,Otras,0
Murcia,2013,1,Otras,0
Navarra,2013,1,Otras,0
Ourense,2013,1,Otras,1
Asturias,2013,1,Otras,0
Palencia,2013,1,Otras,0
"Palmas, Las",2013,1,Otras,2
Pontevedra,2013,1,Otras,0
Salamanca,2013,1,Otras,0
Santa Cruz de Tenerife,2013,1,Otras,1
Cantabria,2013,1,Otras,0
Segovia,2013,1,Otras,0
Sevilla,2013,1,Otras,1
Soria,2013,1,Otras,0
Tarragona,2013,1,Otras,1
Teruel,2013,1,Otras,0
Toledo,2013,1,Otras,0
València / Valencia,2013,1,Otras,1
Valladolid,2013,1,Otras,0
Bizkaia,2013,1,Otras,1
Zamora,2013,1,Otras,0
Zaragoza,2013,1,Otras,2
Ceuta,2013,1,Otras,0
Melilla,2013,1,Otras,0
Araba / Álava,2013,2,SA,3
Albacete,2013,2,SA,0
Alacant / Alicante,2013,2,SA,4
Almería,2013,2,SA,0
Ávila,2013,2,SA,0
Badajoz,2013,2,SA,3
Illes Balears,2013,2,SA,9
Barcelona,2013,2,SA,54
Burgos,2013,2,SA,2
Cáceres,2013,2,SA,0
Cádiz,2013,2,SA,0
Castelló / Castellón,2013,2,SA,2
Ciudad Real,2013,2,SA,0
Córdoba,2013,2,SA,0
"Coruña, A",2013,2,SA,3
Cuenca,2013,2,SA,0
Girona,2013,2,SA,3
Granada,2013,2,SA,0
Guadalajara,2013,2,SA,0
Gipuzkoa,2013,2,SA,5
Huelva,2013,2,SA,1
Huesca,2013,2,SA,2
Jaén,2013,2,SA,0
León,2013,2,SA,3
Lleida,2013,2,SA,2
"Rioja, La",2013,2,SA,0
Lugo,2013,2,SA,2
Madrid,2013,2,SA,62
Málaga,2013,2,SA,4
Murcia,2013,2,SA,0
Navarra,2013,2,SA,2
Ourense,2013,2,SA,0
Asturias,2013,2,SA,3
Palencia,2013,2,SA,1
"Palmas, Las",2013,2,SA,2
Pontevedra,2013,2,SA,2
Salamanca,2013,2,SA,2
Santa Cruz de Tenerife,2013,2,SA,5
Cantabria,2013,2,SA,2
Segovia,2013,2,SA,0
Sevilla,2013,2,SA,3
Soria,2013,2,SA,0
Tarragona,2013,2,SA,3
Teruel,2013,2,SA,0
Toledo,2013,2,SA,2
València / Valencia,2013,2,SA,7
Valladolid,2013,2,SA,4
Bizkaia,2013,2,SA,12
Zamora,2013,2,SA,1
Zaragoza,2013,2,SA,4
Ceuta,2013,2,SA,0
Melilla,2013,2,SA,0
Araba / Álava,2013,2,SL,21
Albacete,2013,2,SL,18
Alacant / Alicante,2013,2,SL,85
Almería,2013,2,SL,28
Ávila,2013,2,SL,14
Badajoz,2013,2,SL,12
Illes Balears,2013,2,SL,69
Barcelona,2013,2,SL,506
Burgos,2013,2,SL,11
Cáceres,2013,2,SL,11
Cádiz,2013,2,SL,26
Castelló / Castellón,2013,2,SL,48
Ciudad Real,2013,2,SL,16
Córdoba,2013,2,SL,30
"Coruña, A",2013,2,SL,69
Cuenca,2013,2,SL,14
Girona,2013,2,SL,36
Granada,2013,2,SL,30
Guadalajara,2013,2,SL,7
Gipuzkoa,2013,2,SL,59
Huelva,2013,2,SL,19
Huesca,2013,2,SL,11
Jaén,2013,2,SL,15
León,2013,2,SL,38
Lleida,2013,2,SL,52
"Rioja, La",2013,2,SL,12
Lugo,2013,2,SL,21
Madrid,2013,2,SL,463
Málaga,2013,2,SL,57
Murcia,2013,2,SL,71
Navarra,2013,2,SL,23
Ourense,2013,2,SL,17
Asturias,2013,2,SL,43
Palencia,2013,2,SL,6
"Palmas, Las",2013,2,SL,43
Pontevedra,2013,2,SL,106
Salamanca,2013,2,SL,25
Santa Cruz de Tenerife,2013,2,SL,55
Cantabria,2013,2,SL,29
Segovia,2013,2,SL,3
Sevilla,2013,2,SL,72
Soria,2013,2,SL,5
Tarragona,2013,2,SL,31
Teruel,2013,2,SL,8
Toledo,2013,2,SL,40
València / Valencia,2013,2,SL,161
Valladolid,2013,2,SL,29
Bizkaia,2013,2,SL,72
Zamora,2013,2,SL,11
Zaragoza,2013,2,SL,84
Ceuta,2013,2,SL,5
Melilla,2013,2,SL,2
Araba / Álava,2013,2,Otras,0
Albacete,2013,2,Otras,0
Alacant / Alicante,2013,2,Otras,0
Almería,2013,2,Otras,0
Ávila,2013,2,Otras,0
Badajoz,2013,2,Otras,0
Illes Balears,2013,2,Otras,0
Barcelona,2013,2,Otras,21
Burgos,2013,2,Otras,0
Cáceres,2013,2,Otras,0
Cádiz,2013,2,Otras,0
Castelló / Castellón,2013,2,Otras,0
Ciudad Real,2013,2,Otras,0
Córdoba,2013,2,Otras,1
"Coruña, A",2013,2,Otras,1
Cuenca,2013,2,Otras,0
Girona,2013,2,Otras,2
Granada,2013,2,Otras,0
Guadalajara,2013,2,Otras,0
Gipuzkoa,2013,2,Otras,2
Huelva,2013,2,Otras,0
Huesca,2013,2,Otras,1
Jaén,2013,2,Otras,0
León,2013,2,Otras,0
Lleida,2013,2,Otras,0
"Rioja, La",2013,2,Otras,0
Lugo,2013,2,Otras,0
Madrid,2013,2,Otras,11
Málaga,2013,2,Otras,1
Murcia,2013,2,Otras,0
Navarra,2013,2,Otras,0
Ourense,2013,2,Otras,0
Asturias,2013,2,Otras,0
Palencia,2013,2,Otras,0
"Palmas, Las",2013,2,Otras,0
Pontevedra,2013,2,Otras,0
Salamanca,2013,2,Otras,0
Santa Cruz de Tenerife,2013,2,Otras,0
Cantabria,2013,2,Otras,0
Segovia,2013,2,Otras,0
Sevilla,2013,2,Otras,0
Soria,2013,2,Otras,0
Tarragona,2013,2,Otras,0
Teruel,2013,2,Otras,0
Toledo,2013,2,Otras,0
València / Valencia,2013,2,Otras,0
Valladolid,2013,2,Otras,0
Bizkaia,2013,2,Otras,0
Zamora,2013,2,Otras,0
Zaragoza,2013,2,Otras,0
Ceuta,2013,2,Otras,1
Melilla,2013,2,Otras,0
Araba / Álava,2013,3,SA,3
Albacete,2013,3,SA,2
Alacant / Alicante,2013,3,SA,2
Almería,2013,3,SA,0
Ávila,2013,3,SA,0
Badajoz,2013,3,SA,1
Illes Balears,2013,3,SA,0
Barcelona,2013,3,SA,34
Burgos,2013,3,SA,0
Cáceres,2013,3,SA,0
Cádiz,2013,3,SA,1
Castelló / Castellón,2013,3,SA,0
Ciudad Real,2013,3,SA,0
Córdoba,2013,3,SA,1
"Coruña, A",2013,3,SA,2
Cuenca,2013,3,SA,0
Girona,2013,3,SA,0
Granada,2013,3,SA,0
Guadalajara,2013,3,SA,0
Gipuzkoa,2013,3,SA,1
Huelva,2013,3,SA,0
Huesca,2013,3,SA,4
Jaén,2013,3,SA,0
León,2013,3,SA,0
Lleida,2013,3,SA,0
"Rioja, La",2013,3,SA,0
Lugo,2013,3,SA,0
Madrid,2013,3,SA,37
Málaga,2013,3,SA,0
Murcia,2013,3,SA,3
Navarra,2013,3,SA,3
Ourense,2013,3,SA,0
Asturias,2013,3,SA,1
Palencia,2013,3,SA,1
"Palmas, Las",2013,3,SA,1
Pontevedra,2013,3,SA,1
Salamanca,2013,3,SA,0
Santa Cruz de Tenerife,2013,3,SA,2
Cantabria,2013,3,SA,2
Segovia,2013,3,SA,1
Sevilla,2013,3,SA,1
Soria,2013,3,SA,1
Tarragona,2013,3,SA,3
Teruel,2013,3,SA,0
Toledo,2013,3,SA,2
València / Valencia,2013,3,SA,11
Valladolid,2013,3,SA,1
Bizkaia,2013,3,SA,5
Zamora,2013,3,SA,0
Zaragoza,2013,3,SA,8
Ceuta,2013,3,SA,0
Melilla,2013,3,SA,0
