province,year,month,form,count,capital_subscribed
Ávila,2021,12,Otras,0,0
Badajoz,2021,12,Otras,0,0
Illes Balears,2021,12,Otras,0,0
Barcelona,2021,12,Otras,4,147356
Burgos,2021,12,Otras,0,0
Cáceres,2021,12,Otras,0,0
Cádiz,2021,12,Otras,0,0
Castellón / Castelló,2021,12,Otras,0,0
Ciudad Real,2021,12,Otras,0,0
Córdoba,2021,12,Otras,0,0
A Coruña,2021,12,Otras,0,0
Cuenca,2021,12,Otras,0,0
Girona,2021,12,Otras,0,0
Granada,2021,12,Otras,0,0
Guadalajara,2021,12,Otras,0,0
Gipuzkoa,2021,12,Otras,1,100
Huelva,2021,12,Otras,0,0
Huesca,2021,12,Otras,0,0
Jaén,2021,12,Otras,0,0
León,2021,12,Otras,0,0
Lleida,2021,12,Otras,0,0
La Rioja,2021,12,Otras,0,0
Lugo,2021,12,Otras,0,0
Madrid,2021,12,Otras,3,4164151
Málaga,2021,12,Otras,4,223500
Murcia,2021,12,Otras,0,0
Navarra,2021,12,Otras,1,757827
Ourense,2021,12,Otras,0,0
Asturias,2021,12,Otras,0,0
Palencia,2021,12,Otras,0,0
Las Palmas,2021,12,Otras,0,0
Pontevedra,2021,12,Otras,0,0
Salamanca,2021,12,Otras,1,100
Santa Cruz de Tenerife,2021,12,Otras,23,10068868
Cantabria,2021,12,Otras,0,0
Segovia,2021,12,Otras,0,0
Sevilla,2021,12,Otras,0,0
Soria,2021,12,Otras,0,0
Tarragona,2021,12,Otras,0,0
Teruel,2021,12,Otras,0,0
Toledo,2021,12,Otras,0,0
Valencia / València,2021,12,Otras,0,0
Valladolid,2021,12,Otras,0,0
Bizkaia,2021,12,Otras,0,0
Zamora,2021,12,Otras,0,0
Zaragoza,2021,12,Otras,0,0
Ceuta,2021,12,Otras,0,0
Melilla,2021,12,Otras,0,0
Araba / Álava,2022,1,SA,3,2137020
Albacete,2022,1,SA,0,0
Alicante / Alacant,2022,1,SA,1,88232
Almería,2022,1,SA,0,0
Ávila,2022,1,SA,0,0
Badajoz,2022,1,SA,0,0
Illes Balears,2022,1,SA,1,96162
Barcelona,2022,1,SA,39,52956196
Burgos,2022,1,SA,4,397286
Cáceres,2022,1,SA,0,0
Cádiz,2022,1,SA,4,1675900
Castellón / Castelló,2022,1,SA,1,112000
Ciudad Real,2022,1,SA,0,0
Córdoba,2022,1,SA,1,408989
A Coruña,2022,1,SA,0,0
Cuenca,2022,1,SA,0,0
Girona,2022,1,SA,3,30268502
Granada,2022,1,SA,0,0
Guadalajara,2022,1,SA,0,0
Gipuzkoa,2022,1,SA,15,9565132
Huelva,2022,1,SA,2,550615
Huesca,2022,1,SA,0,0
Jaén,2022,1,SA,0,0
León,2022,1,SA,0,0
Lleida,2022,1,SA,1,1438200
La Rioja,2022,1,SA,5,4201399
Lugo,2022,1,SA,0,0
Madrid,2022,1,SA,71,251009728
Málaga,2022,1,SA,1,19940000
Murcia,2022,1,SA,2,1950346
Navarra,2022,1,SA,1,118750
Ourense,2022,1,SA,0,0
Asturias,2022,1,SA,1,12022
Palencia,2022,1,SA,0,0
Las Palmas,2022,1,SA,4,886500
Pontevedra,2022,1,SA,3,1671027
Salamanca,2022,1,SA,1,699985
Santa Cruz de Tenerife,2022,1,SA,1,110000
Cantabria,2022,1,SA,0,0
Segovia,2022,1,SA,0,0
Sevilla,2022,1,SA,2,181684
Soria,2022,1,SA,0,0
Tarragona,2022,1,SA,1,488550
Teruel,2022,1,SA,1,1000095
Toledo,2022,1,SA,0,0
Valencia / València,2022,1,SA,4,14519092
Valladolid,2022,1,SA,1,2299727
Bizkaia,2022,1,SA,8,26686805
Zamora,2022,1,SA,1,2599978
Zaragoza,2022,1,SA,1,570000
Ceuta,2022,1,SA,0,0
Melilla,2022,1,SA,0,0
Araba / Álava,2022,1,SL,19,5548334
Albacete,2022,1,SL,23,8128657
Alicante / Alacant,2022,1,SL,118,26082047
Almería,2022,1,SL,42,16607816
Ávila,2022,1,SL,2,64411
Badajoz,2022,1,SL,31,42866246
Illes Balears,2022,1,SL,75,53830010
Barcelona,2022,1,SL,487,174179457
Burgos,2022,1,SL,10,1544327
Cáceres,2022,1,SL,11,2516039
Cádiz,2022,1,SL,33,13103922
Castellón / Castelló,2022,1,SL,59,22494084
Ciudad Real,2022,1,SL,16,12487600
Córdoba,2022,1,SL,31,12506279
A Coruña,2022,1,SL,61,27810883
Cuenca,2022,1,SL,8,1895801
Girona,2022,1,SL,53,13756519
Granada,2022,1,SL,24,3440951
Guadalajara,2022,1,SL,4,10220670
Gipuzkoa,2022,1,SL,43,17568065
Huelva,2022,1,SL,14,2101565
Huesca,2022,1,SL,7,1396094
Jaén,2022,1,SL,19,2932787
León,2022,1,SL,18,1808106
Lleida,2022,1,SL,40,9643509
La Rioja,2022,1,SL,16,7672813
Lugo,2022,1,SL,8,5633492
Madrid,2022,1,SL,790,421710133
Málaga,2022,1,SL,127,60773112
Murcia,2022,1,SL,87,62659288
Navarra,2022,1,SL,23,8692257
Ourense,2022,1,SL,15,1101372
Asturias,2022,1,SL,47,10934900
Palencia,2022,1,SL,2,627243
Las Palmas,2022,1,SL,42,49745788
Pontevedra,2022,1,SL,61,18004002
Salamanca,2022,1,SL,11,2515881
Santa Cruz de Tenerife,2022,1,SL,42,194083713
Cantabria,2022,1,SL,13,2703467
Segovia,2022,1,SL,5,24397546
Sevilla,2022,1,SL,81,27002526
Soria,2022,1,SL,5,631888
Tarragona,2022,1,SL,43,36240005
Teruel,2022,1,SL,8,2232380
Toledo,2022,1,SL,22,4159310
Valencia / València,2022,1,SL,181,90216006
Valladolid,2022,1,SL,21,5300592
Bizkaia,2022,1,SL,51,25329152
Zamora,2022,1,SL,3,282750
Zaragoza,2022,1,SL,85,54054979
Ceuta,2022,1,SL,0,0
Melilla,2022,1,SL,1,40000
Araba / Álava,2022,1,Otras,0,0
Albacete,2022,1,Otras,0,0
Alicante / Alacant,2022,1,Otras,0,0
Almería,2022,1,Otras,0,0
Ávila,2022,1,Otras,0,0
Badajoz,2022,1,Otras,0,0
Illes Balears,2022,1,Otras,0,0
Barcelona,2022,1,Otras,9,593045
Burgos,2022,1,Otras,0,0
Cáceres,2022,1,Otras,0,0
Cádiz,2022,1,Otras,1,520000
Castellón / Castelló,2022,1,Otras,0,0
Ciudad Real,2022,1,Otras,0,0
Córdoba,2022,1,Otras,0,0
A Coruña,2022,1,Otras,1,215215
Cuenca,2022,1,Otras,0,0
Girona,2022,1,Otras,0,0
Granada,2022,1,Otras,1,224000
Guadalajara,2022,1,Otras,0,0
Gipuzkoa,2022,1,Otras,1,620621
Huelva,2022,1,Otras,0,0
Huesca,2022,1,Otras,0,0
Jaén,2022,1,Otras,0,0
León,2022,1,Otras,0,0
Lleida,2022,1,Otras,0,0
La Rioja,2022,1,Otras,0,0
Lugo,2022,1,Otras,0,0
Madrid,2022,1,Otras,12,9974619
Málaga,2022,1,Otras,0,0
Murcia,2022,1,Otras,0,0
Navarra,2022,1,Otras,3,1976697
Ourense,2022,1,Otras,0,0
Asturias,2022,1,Otras,0,0
Palencia,2022,1,Otras,0,0
Las Palmas,2022,1,Otras,0,0
Pontevedra,2022,1,Otras,0,0
Salamanca,2022,1,Otras,0,0
Santa Cruz de Tenerife,2022,1,Otras,45,35169454
Cantabria,2022,1,Otras,0,0
Segovia,2022,1,Otras,0,0
Sevilla,2022,1,Otras,1,300000
Soria,2022,1,Otras,0,0
Tarragona,2022,1,Otras,1,38
Teruel,2022,1,Otras,0,0
Toledo,2022,1,Otras,0,0
Valencia / València,2022,1,Otras,1,768538
Valladolid,2022,1,Otras,0,0
Bizkaia,2022,1,Otras,4,6172766
Zamora,2022,1,Otras,0,0
Zaragoza,2022,1,Otras,0,0
Ceuta,2022,1,Otras,0,0
Melilla,2022,1,Otras,0,0
Araba / Álava,2022,2,SA,5,7976235
Albacete,2022,2,SA,1,175000
Alicante / Alacant,2022,2,SA,2,82521286
Almería,2022,2,SA,0,0
Ávila,2022,2,SA,0,0
Badajoz,2022,2,SA,0,0
Illes Balears,2022,2,SA,2,964801
Barcelona,2022,2,SA,45,78595550
Burgos,2022,2,SA,1,114911
Cáceres,2022,2,SA,0,0
Cádiz,2022,2,SA,1,24390
Castellón / Castelló,2022,2,SA,0,0
Ciudad Real,2022,2,SA,0,0
Córdoba,2022,2,SA,1,1100431
A Coruña,2022,2,SA,0,0
Cuenca,2022,2,SA,0,0
Girona,2022,2,SA,1,90300
Granada,2022,2,SA,0,0
Guadalajara,2022,2,SA,0,0
Gipuzkoa,2022,2,SA,5,1181011
Huelva,2022,2,SA,2,2909753
Huesca,2022,2,SA,0,0
Jaén,2022,2,SA,0,0
León,2022,2,SA,0,0
Lleida,2022,2,SA,1,225000
La Rioja,2022,2,SA,0,0
Lugo,2022,2,SA,0,0
Madrid,2022,2,SA,56,337409439
Málaga,2022,2,SA,0,0
Murcia,2022,2,SA,0,0
Navarra,2022,2,SA,2,334750
Ourense,2022,2,SA,0,0
Asturias,2022,2,SA,1,6237545
Palencia,2022,2,SA,0,0
Las Palmas,2022,2,SA,4,319971
Pontevedra,2022,2,SA,1,21035
Salamanca,2022,2,SA,0,0
Santa Cruz de Tenerife,2022,2,SA,1,719
Cantabria,2022,2,SA,1,3696273
Segovia,2022,2,SA,0,0
Sevilla,2022,2,SA,2,8000000
Soria,2022,2,SA,0,0
Tarragona,2022,2,SA,1,899877
Teruel,2022,2,SA,0,0
Toledo,2022,2,SA,0,0
Valencia / València,2022,2,SA,3,14909968
Valladolid,2022,2,SA,0,0
Bizkaia,2022,2,SA,4,57946136
Zamora,2022,2,SA,2,8116535
Zaragoza,2022,2,SA,1,1263480
Ceuta,2022,2,SA,2,1002917
Melilla,2022,2,SA,1,50000
Araba / Álava,2022,2,SL,16,6435806
Albacete,2022,2,SL,12,13438241
Alicante / Alacant,2022,2,SL,92,65036990
Almería,2022,2,SL,33,25877764
Ávila,2022,2,SL,3,287434
Badajoz,2022,2,SL,25,35445664
Illes Balears,2022,2,SL,81,85880911
Barcelona,2022,2,SL,457,203185846
Burgos,2022,2,SL,15,2806940
Cáceres,2022,2,SL,13,6737250
Cádiz,2022,2,SL,37,9975653
Castellón / Castelló,2022,2,SL,36,30959303
Ciudad Real,2022,2,SL,11,2077627
Córdoba,2022,2,SL,37,30839182
A Coruña,2022,2,SL,50,9716117
Cuenca,2022,2,SL,2,32262
Girona,2022,2,SL,54,17960384
Granada,2022,2,SL,38,5820543
Guadalajara,2022,2,SL,7,980841
Gipuzkoa,2022,2,SL,37,4215812
Huelva,2022,2,SL,26,5277103
Huesca,2022,2,SL,9,3023798
Jaén,2022,2,SL,14,4130314
León,2022,2,SL,15,5019944
Lleida,2022,2,SL,32,14566963
La Rioja,2022,2,SL,11,11055150
Lugo,2022,2,SL,11,1649795
Madrid,2022,2,SL,689,640465291
Málaga,2022,2,SL,87,46883796
Murcia,2022,2,SL,71,21397815
Navarra,2022,2,SL,39,12307716
Ourense,2022,2,SL,12,1793620
Asturias,2022,2,SL,21,4617097
Palencia,2022,2,SL,6,1059166
Las Palmas,2022,2,SL,46,26291525
Pontevedra,2022,2,SL,54,17560667
Salamanca,2022,2,SL,4,489567
Santa Cruz de Tenerife,2022,2,SL,34,15585438
Cantabria,2022,2,SL,14,4312146
Segovia,2022,2,SL,7,1796645
Sevilla,2022,2,SL,92,27797600
Soria,2022,2,SL,8,447700
Tarragona,2022,2,SL,26,7241486
Teruel,2022,2,SL,6,1168600
Toledo,2022,2,SL,30,6462684
Valencia / València,2022,2,SL,173,73347418
Valladolid,2022,2,SL,28,7216656
Bizkaia,2022,2,SL,47,19676457
Zamora,2022,2,SL,7,907710
Zaragoza,2022,2,SL,36,11737640
Ceuta,2022,2,SL,0,0
Melilla,2022,2,SL,1,600000
Araba / Álava,2022,2,Otras,0,0
Albacete,2022,2,Otras,0,0
Alicante / Alacant,2022,2,Otras,0,0
Almería,2022,2,Otras,0,0
Ávila,2022,2,Otras,0,0
Badajoz,2022,2,Otras,0,0
Illes Balears,2022,2,Otras,0,0
Barcelona,2022,2,Otras,9,2036010
Burgos,2022,2,Otras,0,0
Cáceres,2022,2,Otras,0,0
Cádiz,2022,2,Otras,0,0
Castellón / Castelló,2022,2,Otras,0,0
Ciudad Real,2022,2,Otras,1,300
Córdoba,2022,2,Otras,0,0
A Coruña,2022,2,Otras,1,225225
Cuenca,2022,2,Otras,0,0
Girona,2022,2,Otras,1,500
Granada,2022,2,Otras,0,0
Guadalajara,2022,2,Otras,0,0
Gipuzkoa,2022,2,Otras,1,57000
Huelva,2022,2,Otras,0,0
Huesca,2022,2,Otras,0,0
Jaén,2022,2,Otras,0,0
León,2022,2,Otras,0,0
Lleida,2022,2,Otras,0,0
La Rioja,2022,2,Otras,0,0
Lugo,2022,2,Otras,0,0
Madrid,2022,2,Otras,10,195155258
Málaga,2022,2,Otras,0,0
Murcia,2022,2,Otras,0,0
Navarra,2022,2,Otras,3,3122353
Ourense,2022,2,Otras,0,0
Asturias,2022,2,Otras,0,0
Palencia,2022,2,Otras,0,0
Las Palmas,2022,2,Otras,3,1296692
Pontevedra,2022,2,Otras,0,0
Salamanca,2022,2,Otras,0,0
Santa Cruz de Tenerife,2022,2,Otras,6,4433875
Cantabria,2022,2,Otras,1,110110
Segovia,2022,2,Otras,0,0
Sevilla,2022,2,Otras,0,0
Soria,2022,2,Otras,0,0
Tarragona,2022,2,Otras,1,100
Teruel,2022,2,Otras,0,0
Toledo,2022,2,Otras,0,0
Valencia / València,2022,2,Otras,1,267000
Valladolid,2022,2,Otras,0,0
Bizkaia,2022,2,Otras,0,0
Zamora,2022,2,Otras,0,0
Zaragoza,2022,2,Otras,0,0
Ceuta,2022,2,Otras,0,0
Melilla,2022,2,Otras,0,0
Araba / Álava,2022,3,SA,0,0
Albacete,2022,3,SA,1,126000
Alicante / Alacant,2022,3,SA,3,4441085
Almería,2022,3,SA,0,0
Ávila,2022,3,SA,0,0
Badajoz,2022,3,SA,0,0
Illes Balears,2022,3,SA,3,169187
Barcelona,2022,3,SA,20,19918604
Burgos,2022,3,SA,1,20031
Cáceres,2022,3,SA,1,240400
Cádiz,2022,3,SA,2,50987
Castellón / Castelló,2022,3,SA,1,2000000
Ciudad Real,2022,3,SA,0,0
Córdoba,2022,3,SA,0,0
A Coruña,2022,3,SA,2,2055077
Cuenca,2022,3,SA,0,0
Girona,2022,3,SA,5,3120609
Granada,2022,3,SA,0,0
Guadalajara,2022,3,SA,1,60000
Gipuzkoa,2022,3,SA,1,1170000
Huelva,2022,3,SA,0,0
Huesca,2022,3,SA,1,42000
Jaén,2022,3,SA,2,318440
León,2022,3,SA,3,370018
Lleida,2022,3,SA,1,52677
La Rioja,2022,3,SA,0,0
Lugo,2022,3,SA,0,0
Madrid,2022,3,SA,60,335422582
Málaga,2022,3,SA,2,2162669
Murcia,2022,3,SA,1,216284
Navarra,2022,3,SA,2,950000
Ourense,2022,3,SA,0,0
Asturias,2022,3,SA,4,833408
Palencia,2022,3,SA,0,0
Las Palmas,2022,3,SA,1,38550000
Pontevedra,2022,3,SA,2,312403
Salamanca,2022,3,SA,0,0
Santa Cruz de Tenerife,2022,3,SA,0,0
Cantabria,2022,3,SA,3,7329330
Segovia,2022,3,SA,0,0
Sevilla,2022,3,SA,4,2185118
Soria,2022,3,SA,0,0
Tarragona,2022,3,SA,1,15036
Teruel,2022,3,SA,0,0
Toledo,2022,3,SA,1,60000
Valencia / València,2022,3,SA,7,699134
Valladolid,2022,3,SA,0,0
Bizkaia,2022,3,SA,3,2230621
Zamora,2022,3,SA,0,0
Zaragoza,2022,3,SA,3,5605441
Ceuta,2022,3,SA,0,0
Melilla,2022,3,SA,0,0
Araba / Álava,2022,3,SL,11,23330104
Albacete,2022,3,SL,20,6586167
Alicante / Alacant,2022,3,SL,90,27866829
Almería,2022,3,SL,49,7519043
Ávila,2022,3,SL,2,372000
Badajoz,2022,3,SL,17,56211945
Illes Balears,2022,3,SL,83,42659143
Barcelona,2022,3,SL,465,522656771
Burgos,2022,3,SL,8,613365
Cáceres,2022,3,SL,9,1361862
Cádiz,2022,3,SL,54,8303990
Castellón / Castelló,2022,3,SL,24,4839757
Ciudad Real,2022,3,SL,21,4807414
Córdoba,2022,3,SL,27,8554288
A Coruña,2022,3,SL,48,9798805
Cuenca,2022,3,SL,8,2451824
Girona,2022,3,SL,63,34482405
Granada,2022,3,SL,24,2867353
Guadalajara,2022,3,SL,9,2481131
Gipuzkoa,2022,3,SL,43,7499941
Huelva,2022,3,SL,16,2657727
Huesca,2022,3,SL,15,2671029
Jaén,2022,3,SL,14,1638032
León,2022,3,SL,22,6168303
Lleida,2022,3,SL,32,13625230
La Rioja,2022,3,SL,15,2983444
Lugo,2022,3,SL,14,5821474
Madrid,2022,3,SL,747,587795634
Málaga,2022,3,SL,115,50216118
Murcia,2022,3,SL,83,56642995
Navarra,2022,3,SL,17,13765254
Ourense,2022,3,SL,8,2025855
Asturias,2022,3,SL,33,5748356
Palencia,2022,3,SL,5,652260
Las Palmas,2022,3,SL,43,96068772
Pontevedra,2022,3,SL,23,2370656
Salamanca,2022,3,SL,9,2169614
Santa Cruz de Tenerife,2022,3,SL,25,11009188
Cantabria,2022,3,SL,21,5540123
Segovia,2022,3,SL,6,134270
Sevilla,2022,3,SL,102,26295800
Soria,2022,3,SL,6,1418552
Tarragona,2022,3,SL,24,5643701
Teruel,2022,3,SL,2,658000
Toledo,2022,3,SL,26,5825781
Valencia / València,2022,3,SL,157,53032574
Valladolid,2022,3,SL,22,4709387
Bizkaia,2022,3,SL,48,11559382
Zamora,2022,3,SL,1,690000
Zaragoza,2022,3,SL,46,13817906
Ceuta,2022,3,SL,5,404076
Melilla,2022,3,SL,0,0
Araba / Álava,2022,3,Otras,0,0
Albacete,2022,3,Otras,0,0
Alicante / Alacant,2022,3,Otras,0,0
Almería,2022,3,Otras,0,0
Ávila,2022,3,Otras,0,0
Badajoz,2022,3,Otras,0,0
Illes Balears,2022,3,Otras,0,0
Barcelona,2022,3,Otras,11,225538
Burgos,2022,3,Otras,0,0
Cáceres,2022,3,Otras,0,0
Cádiz,2022,3,Otras,0,0
Castellón / Castelló,2022,3,Otras,0,0
Ciudad Real,2022,3,Otras,0,0
Córdoba,2022,3,Otras,0,0
A Coruña,2022,3,Otras,0,0
Cuenca,2022,3,Otras,0,0
Girona,2022,3,Otras,1,10200
Granada,2022,3,Otras,0,0
Guadalajara,2022,3,Otras,0,0
Gipuzkoa,2022,3,Otras,1,152740
Huelva,2022,3,Otras,0,0
Huesca,2022,3,Otras,0,0
Jaén,2022,3,Otras,0,0
León,2022,3,Otras,0,0
Lleida,2022,3,Otras,0,0
La Rioja,2022,3,Otras,0,0
Lugo,2022,3,Otras,0,0
Madrid,2022,3,Otras,3,33050001
Málaga,2022,3,Otras,0,0
Murcia,2022,3,Otras,0,0
Navarra,2022,3,Otras,2,67094
Ourense,2022,3,Otras,0,0
Asturias,2022,3,Otras,0,0
Palencia,2022,3,Otras,0,0
Las Palmas,2022,3,Otras,1,27720
Pontevedra,2022,3,Otras,1,300
Salamanca,2022,3,Otras,0,0
Santa Cruz de Tenerife,2022,3,Otras,2,100100
Cantabria,2022,3,Otras,0,0
Segovia,2022,3,Otras,0,0
Sevilla,2022,3,Otras,0,0
Soria,2022,3,Otras,0,0
Tarragona,2022,3,Otras,0,0
Teruel,2022,3,Otras,0,0
Toledo,2022,3,Otras,0,0
Valencia / València,2022,3,Otras,0,0
Valladolid,2022,3,Otras,0,0
Bizkaia,2022,3,Otras,2,500238
Zamora,2022,3,Otras,0,0
Zaragoza,2022,3,Otras,1,300
Ceuta,2022,3,Otras,0,0
Melilla,2022,3,Otras,0,0
Araba / Álava,2022,4,SA,0,0
Albacete,2022,4,SA,0,0
Alicante / Alacant,2022,4,SA,4,6788786
Almería,2022,4,SA,0,0
Ávila,2022,4,SA,0,0
Badajoz,2022,4,SA,0,0
Illes Balears,2022,4,SA,3,7240811
Barcelona,2022,4,SA,23,31101767
Burgos,2022,4,SA,0,0
Cáceres,2022,4,SA,1,379500
Cádiz,2022,4,SA,1,44118
Castellón / Castelló,2022,4,SA,1,1977773
Ciudad Real,2022,4,SA,0,0
Córdoba,2022,4,SA,0,0
A Coruña,2022,4,SA,0,0
Cuenca,2022,4,SA,0,0
Girona,2022,4,SA,2,450034
Granada,2022,4,SA,0,0
Guadalajara,2022,4,SA,0,0
Gipuzkoa,2022,4,SA,3,8890207
Huelva,2022,4,SA,0,0
Huesca,2022,4,SA,2,81935
Jaén,2022,4,SA,0,0
León,2022,4,SA,0,0
Lleida,2022,4,SA,2,649994
La Rioja,2022,4,SA,0,0
Lugo,2022,4,SA,0,0
Madrid,2022,4,SA,49,71943775
Málaga,2022,4,SA,0,0
Murcia,2022,4,SA,1,8000
Navarra,2022,4,SA,6,975101
Ourense,2022,4,SA,0,0
Asturias,2022,4,SA,2,360122
Palencia,2022,4,SA,0,0
Las Palmas,2022,4,SA,2,54499
Pontevedra,2022,4,SA,0,0
Salamanca,2022,4,SA,0,0
Santa Cruz de Tenerife,2022,4,SA,1,1349996
Cantabria,2022,4,SA,0,0
Segovia,2022,4,SA,0,0
Sevilla,2022,4,SA,2,9999582
Soria,2022,4,SA,0,0
Tarragona,2022,4,SA,0,0
Teruel,2022,4,SA,0,0
Toledo,2022,4,SA,2,289079
Valencia / València,2022,4,SA,3,114253
Valladolid,2022,4,SA,0,0
Bizkaia,2022,4,SA,3,126969
Zamora,2022,4,SA,0,0
Zaragoza,2022,4,SA,1,138230
Ceuta,2022,4,SA,0,0
Melilla,2022,4,SA,0,0
Araba / Álava,2022,4,SL,10,2593260
Albacete,2022,4,SL,13,2028723
Alicante / Alacant,2022,4,SL,66,12173121
Almería,2022,4,SL,49,13248176
Ávila,2022,4,SL,1,1365000
Badajoz,2022,4,SL,23,6372616
Illes Balears,2022,4,SL,63,22322456
Barcelona,2022,4,SL,385,124173575
Burgos,2022,4,SL,11,718897
Cáceres,2022,4,SL,17,7510358
Cádiz,2022,4,SL,26,9891930
Castellón / Castelló,2022,4,SL,21,3688983
Ciudad Real,2022,4,SL,9,5267521
Córdoba,2022,4,SL,20,4494430
A Coruña,2022,4,SL,39,3657406
Cuenca,2022,4,SL,6,272374
Girona,2022,4,SL,35,28784030
Granada,2022,4,SL,23,8263898
Guadalajara,2022,4,SL,3,221560
Gipuzkoa,2022,4,SL,21,5844398
Huelva,2022,4,SL,15,2158268
Huesca,2022,4,SL,5,471778
Jaén,2022,4,SL,11,1757142
León,2022,4,SL,8,618180
Lleida,2022,4,SL,28,26393527
La Rioja,2022,4,SL,13,4529380
Lugo,2022,4,SL,13,6541817
Madrid,2022,4,SL,574,361412046
Málaga,2022,4,SL,89,86763391
Murcia,2022,4,SL,59,10221516
Navarra,2022,4,SL,26,6678427
Ourense,2022,4,SL,7,2182204
Asturias,2022,4,SL,12,2764353
Palencia,2022,4,SL,4,184739
Las Palmas,2022,4,SL,32,7147713
Pontevedra,2022,4,SL,35,8824794
Salamanca,2022,4,SL,6,508400
Santa Cruz de Tenerife,2022,4,SL,14,4738128
Cantabria,2022,4,SL,17,549966
Segovia,2022,4,SL,3,68596
Sevilla,2022,4,SL,76,17704800
Soria,2022,4,SL,8,1081745
Tarragona,2022,4,SL,30,3939823
Teruel,2022,4,SL,3,1065310
Toledo,2022,4,SL,10,721776
Valencia / València,2022,4,SL,117,46629955
Valladolid,2022,4,SL,24,2300874
Bizkaia,2022,4,SL,42,3595140
Zamora,2022,4,SL,8,1934797
Zaragoza,2022,4,SL,29,6448956
Ceuta,2022,4,SL,1,402750
Melilla,2022,4,SL,0,0
Araba / Álava,2022,4,Otras,0,0
Albacete,2022,4,Otras,0,0
Alicante / Alacant,2022,4,Otras,0,0
Almería,2022,4,Otras,0,0
Ávila,2022,4,Otras,0,0
Badajoz,2022,4,Otras,0,0
Illes Balears,2022,4,Otras,0,0
Barcelona,2022,4,Otras,3,71783
Burgos,2022,4,Otras,0,0
Cáceres,2022,4,Otras,0,0
Cádiz,2022,4,Otras,0,0
Castellón / Castelló,2022,4,Otras,0,0
Ciudad Real,2022,4,Otras,0,0
Córdoba,2022,4,Otras,0,0
A Coruña,2022,4,Otras,0,0
Cuenca,2022,4,Otras,0,0
Girona,2022,4,Otras,0,0
Granada,2022,4,Otras,1,100
Guadalajara,2022,4,Otras,0,0
Gipuzkoa,2022,4,Otras,0,0
Huelva,2022,4,Otras,0,0
Huesca,2022,4,Otras,0,0
Jaén,2022,4,Otras,0,0
León,2022,4,Otras,0,0
Lleida,2022,4,Otras,0,0
La Rioja,2022,4,Otras,0,0
Lugo,2022,4,Otras,0,0
Madrid,2022,4,Otras,0,0
Málaga,2022,4,Otras,0,0
Murcia,2022,4,Otras,0,0
Navarra,2022,4,Otras,1,145874
Ourense,2022,4,Otras,0,0
Asturias,2022,4,Otras,0,0
Palencia,2022,4,Otras,0,0
Las Palmas,2022,4,Otras,1,591000
Pontevedra,2022,4,Otras,0,0
Salamanca,2022,4,Otras,0,0
Santa Cruz de Tenerife,2022,4,Otras,35,37881888
Cantabria,2022,4,Otras,0,0
Segovia,2022,4,Otras,0,0
Sevilla,2022,4,Otras,0,0
Soria,2022,4,Otras,0,0
Tarragona,2022,4,Otras,0,0
Teruel,2022,4,Otras,0,0
Toledo,2022,4,Otras,0,0
Valencia / València,2022,4,Otras,0,0
Valladolid,2022,4,Otras,0,0
Bizkaia,2022,4,Otras,0,0
Zamora,2022,4,Otras,0,0
Zaragoza,2022,4,Otras,0,0
Ceuta,2022,4,Otras,0,0
Melilla,2022,4,Otras,0,0
Araba / Álava,2022,5,SA,4,100458
Albacete,2022,5,SA,0,0
Alicante / Alacant,2022,5,SA,2,70739
Almería,2022,5,SA,4,9601
Ávila,2022,5,SA,0,0
Badajoz,2022,5,SA,0,0
Illes Balears,2022,5,SA,2,1383388
Barcelona,2022,5,SA,23,21216838
Burgos,2022,5,SA,0,0
Cáceres,2022,5,SA,0,0
Cádiz,2022,5,SA,1,26786
Castellón / Castelló,2022,5,SA,3,256990
Ciudad Real,2022,5,SA,0,0
Córdoba,2022,5,SA,2,1104528
A Coruña,2022,5,SA,1,1400000
Cuenca,2022,5,SA,0,0
Girona,2022,5,SA,0,0
Granada,2022,5,SA,1,6986476
Guadalajara,2022,5,SA,0,0
Gipuzkoa,2022,5,SA,7,5802985
Huelva,2022,5,SA,1,8916
Huesca,2022,5,SA,0,0
Jaén,2022,5,SA,1,150000
León,2022,5,SA,1,689290
Lleida,2022,5,SA,1,725600
La Rioja,2022,5,SA,0,0
Lugo,2022,5,SA,0,0
Madrid,2022,5,SA,45,154498938
Málaga,2022,5,SA,0,0
Murcia,2022,5,SA,1,50000
Navarra,2022,5,SA,1,96162
Ourense,2022,5,SA,1,170267
Asturias,2022,5,SA,2,1431705
Palencia,2022,5,SA,0,0
Las Palmas,2022,5,SA,3,86440
Pontevedra,2022,5,SA,2,235703
Salamanca,2022,5,SA,1,2285762
Santa Cruz de Tenerife,2022,5,SA,0,0
Cantabria,2022,5,SA,0,0
Segovia,2022,5,SA,0,0
Sevilla,2022,5,SA,3,1321952
Soria,2022,5,SA,0,0
Tarragona,2022,5,SA,2,275427
Teruel,2022,5,SA,0,0
Toledo,2022,5,SA,0,0
Valencia / València,2022,5,SA,1,10098
Valladolid,2022,5,SA,0,0
Bizkaia,2022,5,SA,2,11939948
Zamora,2022,5,SA,1,9500000
Zaragoza,2022,5,SA,1,22761540
Ceuta,2022,5,SA,0,0
Melilla,2022,5,SA,0,0
Araba / Álava,2022,5,SL,15,3334377
Albacete,2022,5,SL,12,5018028
Alicante / Alacant,2022,5,SL,81,36534213
Almería,2022,5,SL,33,4610010
